R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
4.7999999999999997E-39,0.0074,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,9.1E-6,0.1,0.1,0.0,560.0,4.9,0.0,0.0,0.0,2.7E7,1.0,7.3E8,
4.7999999999999997E-39,0.0074,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,1.1E-5,0.1,0.1,0.0,540.0,4.9,0.0,0.0,0.0,2.5E7,1.0,7.3E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,1.2E-5,0.1,0.1,0.0,490.0,4.9,0.0,0.0,0.0,2.4E7,1.0,7.2E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,1.2E-5,0.1,0.1,0.0,470.0,4.9,0.0,0.0,0.0,2.4E7,1.0,7.2E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,1.3E-5,0.1,0.1,0.0,440.0,4.8,0.0,0.0,0.0,2.3E7,1.0,7.2E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,1.4E-5,0.1,0.1,0.0,420.0,4.8,0.0,0.0,0.0,2.2E7,1.0,7.2E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,1.3E-5,0.1,0.1,0.0,380.0,4.8,0.0,0.0,0.0,2.3E7,1.0,7.2E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,1.2E-5,0.1,0.1,0.0,350.0,4.8,0.0,0.0,0.0,2.3E7,1.0,7.2E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,1.1E-5,0.1,0.1,0.0,330.0,4.8,0.0,0.0,0.0,2.5E7,1.0,7.2E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,1.0E-5,0.1,0.1,0.0,320.0,4.8,0.0,0.0,0.0,2.4E7,1.0,7.1E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,1.2E-5,0.1,0.1,0.0,300.0,4.8,0.0,0.0,0.0,2.3E7,1.0,7.1E8,
